long,lat,group,order,region,subregion,year,Pop,Income,twoB,threeB,fourB,A,BT,DV,FR,HF,HR,IV,LPC,MLP,MLPSF,MPC,MSP,MSPSF,MT,MVSF,PRR,RAH,RMP,RZSF,SF,SFG,SFL,SLPR,SPY,TT
-122.246276855469,37.8896980285645,163,7242,california,contra costa,2012,1079.29,61290,307594.166666667,435503.968253968,558638.492063492,483646.212121212,222585,33.3765,21.740125974026,9.72097564102564,104.086538461538,59.0762083333333,4.56944563492064,498257.071428571,244.49543639409,6.41154572867557,453343.05533198,226.781148720625,468203.968253968,248.909090909091,14.9118253968254,2421.68650793651,2039.11520737327,1.34034126984127,509569.696969697,61.0167104347826,38.9832895652174,0.998759458642471,5.45317958333333,731872.395833333
-122.246276855469,37.8896980285645,163,7242,california,contra costa,2013,1095.959,60885,371580,518289.285714286,657094.841269841,572714.772727273,274708.75,1.31915254237288,12.0067371040724,4.38831037735849,103.682464454976,98.215,6.46886506024096,596285.456349206,296.544905303836,5.53760944333815,535576.636649754,278.539916783169,554056.349206349,296.045454545455,17.325873015873,2519.39285714286,2064.84234234234,1.39161111111111,602095.454545455,77.1873891304348,22.9052820960699,1.02943447590478,5.35171416666667,830059.375
-122.246276855469,37.8896980285645,163,7242,california,contra costa,2014,1111.71,63752,427957.083333333,582589.285714286,731013.492063492,642067.424242424,335134.583333333,8.68229166666667,8.90187562189055,2.4796407821229,71.4158415841584,88.1912083333333,9.77854701195219,644785.21031746,320.747174095011,4.5031582264302,619960.650479343,325.045803714496,618231.349206349,334.579545454545,18.5555158730159,2679.26984126984,2299.96330275229,1.48671428571429,673346.212121212,87.1644604347826,12.9321048245614,1.01288859499505,4.74292083333333,894792.708333333
-122.274917602539,37.9011573791504,163,7243,california,contra costa,1996,884.227,33605,162543.333333333,218471.957671958,272754.497354497,242406.060606061,140020,NA,NA,NA,NA,NA,NA,NA,NA,NA,240118.779544693,131.076167039106,245179.62962963,128.525252525253,NA,NA,NA,NA,253089.898989899,NA,NA,NA,NA,336163.194444444
-122.274917602539,37.9011573791504,163,7243,california,contra costa,1997,903.049,35897,166186.25,225928.968253968,283800.793650794,250215.909090909,143402.5,27.5512727272727,NA,NA,NA,63.0026363636364,NA,NA,NA,NA,246931.467505833,134.664000317964,252763.052208835,132.814393939394,NA,NA,NA,NA,262322.348484849,NA,NA,NA,NA,353335.9375
-122.274917602539,37.9011573791504,163,7243,california,contra costa,1998,921.663,38312,185023.333333333,252244.047619048,317877.380952381,279762.5,156127.916666667,11.2966666666667,6.7581324742268,3.57556927083333,NA,84.51375,NA,NA,NA,NA,270509.697325103,147.177344156036,281050.793650794,148.19696969697,NA,NA,NA,NA,292915.53030303,98.48557375,1.97906294117647,NA,6.15136958333333,394676.041666667
-122.274917602539,37.9011573791504,163,7243,california,contra costa,1999,936.983,40487,206954.583333333,282519.841269841,357701.587301587,313889.393939394,173417.916666667,6.48620833333333,4.39947318435754,2.19845084745763,NA,91.1419166666667,NA,NA,NA,NA,294728.65869551,162.850862998864,318231.349206349,166.560606060606,NA,NA,NA,NA,328871.96969697,98.6479828451883,1.70874034090909,NA,6.65329208333333,445868.75
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2000,953.124,45311,252151.25,344611.904761905,431519.444444444,380593.939393939,211075.416666667,2.133875,3.28921066666667,1.5306984,NA,97.206125,NA,NA,NA,NA,362058.043161134,200.538796038525,379827.380952381,202.083333333333,NA,NA,NA,NA,398964.393939394,98.4406330543933,1.92558351648352,NA,6.9622925,530644.791666667
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2001,971.456,45962,295376.25,402366.26984127,503740.476190476,443676.515151515,251535.833333333,9.44508333333333,1.961575,0.799785365853659,NA,88.0979583333333,NA,NA,NA,NA,403338.025947303,230.558357845971,433415.873015873,237.185606060606,NA,NA,NA,NA,465200.378787879,96.6382848739496,3.8503035,NA,6.38561458333333,608638.541666667
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2002,980.603,46449,318082.083333333,428068.650793651,531080.158730159,470199.242424242,275518.333333333,23.9378333333333,1.41279912280702,0.717474757281553,NA,71.6901666666667,NA,NA,NA,NA,443875.464792149,249.817647411195,463354.761904762,253.193181818182,NA,NA,NA,NA,491311.742424242,96.7154372384937,3.57253657407407,NA,6.46548416666667,635180.729166667
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2003,988.357,46955,357120.416666667,474416.666666667,582175,517291.287878788,308475.833333333,4.0685,1.30735,0.761440740740741,NA,93.0802916666667,NA,NA,NA,NA,488813.513640664,273.927714108683,510721.031746032,279.05303030303,NA,NA,NA,NA,539457.196969697,96.5438405063291,3.67132954545455,NA,6.98705125,684434.375
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2004,993.092,50297,417417.5,552578.174603175,677834.126984127,602361.742424242,362071.666666667,1.40783333333333,1.24595688073394,0.707403333333333,NA,97.6693333333333,NA,NA,NA,NA,556249.18295587,315.909777721694,597045.634920635,325.511363636364,NA,NA,NA,NA,627823.863636364,97.3104205882353,3.02832512077295,NA,7.89969708333333,779770.833333333
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2005,999.553,52591,504617.5,666327.380952381,814119.047619048,725625,441805,0.620833333333333,0.876850574712644,0.636340449438202,NA,99.0177083333333,NA,NA,NA,NA,667762.50934876,381.713364625744,723186.111111111,392.856060606061,NA,NA,NA,NA,755643.560606061,97.012212605042,3.16071461187215,NA,7.75804833333333,920832.8125
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2006,1001.403,55891,515840,683193.253968254,838592.46031746,746428.787878788,457567.916666667,49.1185,1.32082765957447,1.59812058823529,NA,42.654375,NA,NA,NA,NA,685102.813631602,394.064371404915,740797.619047619,404.393939393939,NA,NA,NA,NA,777294.318181818,97.0032832618026,3.59382580645161,NA,6.73378875,948764.0625
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2007,1010.522,57146,479216.666666667,638612.301587302,788406.349206349,703087.878787879,418453.333333333,89.9363333333333,6.90407756410256,8.92183033175355,NA,6.20604166666667,NA,NA,NA,NA,652149.906448571,367.169431997573,695778.174603175,377.060606060606,NA,NA,NA,NA,731490.53030303,93.2853274774775,7.20999705882353,NA,5.43644583333333,907096.354166667
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2008,1025.412,57404,401310.833333333,532992.46031746,671317.063492064,593509.848484849,325162.083333333,98.8036666666667,35.9658940594059,23.6042275423729,NA,0.776,NA,548981.587301587,280.448547512147,NA,575061.318123889,301.470553128756,586236.111111111,314.015151515152,NA,NA,NA,NA,620667.045454545,81.5020242268041,19.073675,0.956811428571429,5.21755875,824884.375
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2009,1040.594,53279,350012.083333333,464536.507936508,592846.031746032,517560.227272727,264652.5,87.2271666666667,41.377776635514,17.8029270833333,NA,9.83625,NA,529166.396825397,258.929101817851,NA,461063.358199459,248.530954368665,516377.777777778,269.526515151515,NA,NA,NA,NA,543798.106060606,68.9297162436548,31.0702837563452,0.979276083393539,5.85130333333333,768249.479166667
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2010,1052.921,53293,333740.416666667,458010.317460317,583598.412698413,505295.454545455,247631.25,43.5105,29.6217561946903,16.9086795833333,38.3888888888889,47.8466666666667,8.13364978354978,504090.972222222,249.504532590031,6.99853642445879,467621.289560096,248.430015663375,506000.396825397,261.420454545455,17.1219047619048,2230.07142857143,1476.90740740741,1.25385714285714,530795.075757576,63.3888813084112,36.6111186915888,0.987321986345265,5.74090875,760242.1875
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2011,1066.636,56919,302250,429382.53968254,551579.761904762,474085.606060606,222104.583333333,83.9215416666667,31.3614597345133,15.5330075949367,55.38,10.0902916666667,9.09549404761905,468208.46031746,232.95178467091,7.04967196151314,442320.991341827,232.506337587092,464065.476190476,244.583333333333,15.4245634920635,2335.51984126984,2014.18316831683,1.2958253968254,500289.015151515,60.9051179245283,39.0948820754717,0.979135736575494,5.50825916666667,720966.145833333
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2012,1079.29,61290,307594.166666667,435503.968253968,558638.492063492,483646.212121212,222585,33.3765,21.740125974026,9.72097564102564,104.086538461538,59.0762083333333,4.56944563492064,498257.071428571,244.49543639409,6.41154572867557,453343.05533198,226.781148720625,468203.968253968,248.909090909091,14.9118253968254,2421.68650793651,2039.11520737327,1.34034126984127,509569.696969697,61.0167104347826,38.9832895652174,0.998759458642471,5.45317958333333,731872.395833333
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2013,1095.959,60885,371580,518289.285714286,657094.841269841,572714.772727273,274708.75,1.31915254237288,12.0067371040724,4.38831037735849,103.682464454976,98.215,6.46886506024096,596285.456349206,296.544905303836,5.53760944333815,535576.636649754,278.539916783169,554056.349206349,296.045454545455,17.325873015873,2519.39285714286,2064.84234234234,1.39161111111111,602095.454545455,77.1873891304348,22.9052820960699,1.02943447590478,5.35171416666667,830059.375
-122.274917602539,37.9011573791504,163,7243,california,contra costa,2014,1111.71,63752,427957.083333333,582589.285714286,731013.492063492,642067.424242424,335134.583333333,8.68229166666667,8.90187562189055,2.4796407821229,71.4158415841584,88.1912083333333,9.77854701195219,644785.21031746,320.747174095011,4.5031582264302,619960.650479343,325.045803714496,618231.349206349,334.579545454545,18.5555158730159,2679.26984126984,2299.96330275229,1.48671428571429,673346.212121212,87.1644604347826,12.9321048245614,1.01288859499505,4.74292083333333,894792.708333333
-122.303565979004,37.9183502197266,163,7244,california,contra costa,1996,884.227,33605,162543.333333333,218471.957671958,272754.497354497,242406.060606061,140020,NA,NA,NA,NA,NA,NA,NA,NA,NA,240118.779544693,131.076167039106,245179.62962963,128.525252525253,NA,NA,NA,NA,253089.898989899,NA,NA,NA,NA,336163.194444444
-122.303565979004,37.9183502197266,163,7244,california,contra costa,1997,903.049,35897,166186.25,225928.968253968,283800.793650794,250215.909090909,143402.5,27.5512727272727,NA,NA,NA,63.0026363636364,NA,NA,NA,NA,246931.467505833,134.664000317964,252763.052208835,132.814393939394,NA,NA,NA,NA,262322.348484849,NA,NA,NA,NA,353335.9375
-122.303565979004,37.9183502197266,163,7244,california,contra costa,1998,921.663,38312,185023.333333333,252244.047619048,317877.380952381,279762.5,156127.916666667,11.2966666666667,6.7581324742268,3.57556927083333,NA,84.51375,NA,NA,NA,NA,270509.697325103,147.177344156036,281050.793650794,148.19696969697,NA,NA,NA,NA,292915.53030303,98.48557375,1.97906294117647,NA,6.15136958333333,394676.041666667
-122.303565979004,37.9183502197266,163,7244,california,contra costa,1999,936.983,40487,206954.583333333,282519.841269841,357701.587301587,313889.393939394,173417.916666667,6.48620833333333,4.39947318435754,2.19845084745763,NA,91.1419166666667,NA,NA,NA,NA,294728.65869551,162.850862998864,318231.349206349,166.560606060606,NA,NA,NA,NA,328871.96969697,98.6479828451883,1.70874034090909,NA,6.65329208333333,445868.75
-122.303565979004,37.9183502197266,163,7244,california,contra costa,2000,953.124,45311,252151.25,344611.904761905,431519.444444444,380593.939393939,211075.416666667,2.133875,3.28921066666667,1.5306984,NA,97.206125,NA,NA,NA,NA,362058.043161134,200.538796038525,379827.380952381,202.083333333333,NA,NA,NA,NA,398964.393939394,98.4406330543933,1.92558351648352,NA,6.9622925,530644.791666667
-122.303565979004,37.9183502197266,163,7244,california,contra costa,2001,971.456,45962,295376.25,402366.26984127,503740.476190476,443676.515151515,251535.833333333,9.44508333333333,1.961575,0.799785365853659,NA,88.0979583333333,NA,NA,NA,NA,403338.025947303,230.558357845971,433415.873015873,237.185606060606,NA,NA,NA,NA,465200.378787879,96.6382848739496,3.8503035,NA,6.38561458333333,608638.541666667
-122.303565979004,37.9183502197266,163,7244,california,contra costa,2002,980.603,46449,318082.083333333,428068.650793651,531080.158730159,470199.242424242,275518.333333333,23.9378333333333,1.41279912280702,0.717474757281553,NA,71.6901666666667,NA,NA,NA,NA,443875.464792149,249.817647411195,463354.761904762,253.193181818182,NA,NA,NA,NA,491311.742424242,96.7154372384937,3.57253657407407,NA,6.46548416666667,635180.729166667
-122.303565979004,37.9183502197266,163,7244,california,contra costa,2003,988.357,46955,357120.416666667,474416.666666667,582175,517291.287878788,308475.833333333,4.0685,1.30735,0.761440740740741,NA,93.0802916666667,NA,NA,NA,NA,488813.513640664,273.927714108683,510721.031746032,279.05303030303,NA,NA,NA,NA,539457.196969697,96.5438405063291,3.67132954545455,NA,6.98705125,684434.375
-122.303565979004,37.9183502197266,163,7244,california,contra costa,2004,993.092,50297,417417.5,552578.174603175,677834.126984127,602361.742424242,362071.666666667,1.40783333333333,1.24595688073394,0.707403333333333,NA,97.6693333333333,NA,NA,NA,NA,556249.18295587,315.909777721694,597045.634920635,325.511363636364,NA,NA,NA,NA,627823.863636364,97.3104205882353,3.02832512077295,NA,7.89969708333333,779770.833333333
-122.303565979004,37.9183502197266,163,7244,california,contra costa,2005,999.553,52591,504617.5,666327.380952381,814119.047619048,725625,441805,0.620833333333333,0.876850574712644,0.636340449438202,NA,99.0177083333333,NA,NA,NA,NA,667762.50934876,381.713364625744,723186.111111111,392.856060606061,NA,NA,NA,NA,755643.560606061,97.012212605042,3.16071461187215,NA,7.75804833333333,920832.8125
-122.303565979004,37.9183502197266,163,7244,california,contra costa,2006,1001.403,55891,515840,683193.253968254,838592.46031746,746428.787878788,457567.916666667,49.1185,1.32082765957447,1.59812058823529,NA,42.654375,NA,NA,NA,NA,685102.813631602,394.064371404915,740797.619047619,404.393939393939,NA,NA,NA,NA,777294.318181818,97.0032832618026,3.59382580645161,NA,6.73378875,948764.0625
-122.303565979004,37.9183502197266,163,7244,california,contra costa,2007,1010.522,57146,479216.666666667,638612.301587302,788406.349206349,703087.878787879,418453.333333333,89.9363333333333,6.90407756410256,8.92183033175355,NA,6.20604166666667,NA,NA,NA,NA,652149.906448571,367.169431997573,695778.174603175,377.060606060606,NA,NA,NA,NA,731490.53030303,93.2853274774775,7.20999705882353,NA,5.43644583333333,907096.354166667
-122.303565979004,37.9183502197266,163,7244,california,contra costa,2008,1025.412,57404,401310.833333333,532992.46031746,671317.063492064,593509.848484849,325162.083333333,98.8036666666667,35.9658940594059,23.6042275423729,NA,0.776,NA,548981.587301587,280.448547512147,NA,575061.318123889,301.470553128756,586236.111111111,314.015151515152,NA,NA,NA,NA,620667.045454545,81.5020242268041,19.073675,0.956811428571429,5.21755875,824884.375
-122.303565979004,37.9183502197266,163,7244,california,contra costa,2009,1040.594,53279,350012.083333333,464536.507936508,592846.031746032,517560.227272727,264652.5,87.2271666666667,41.377776635514,17.8029270833333,NA,9.83625,NA,529166.396825397,258.929101817851,NA,461063.358199459,248.530954368665,516377.777777778,269.526515151515,NA,NA,NA,NA,543798.106060606,68.9297162436548,31.0702837563452,0.979276083393539,5.85130333333333,768249.479166667
-122.303565979004,37.9183502197266,163,7244,california,contra costa,2010,1052.921,53293,333740.416666667,458010.317460317,583598.412698413,505295.454545455,247631.25,43.5105,29.6217561946903,16.9086795833333,38.3888888888889,47.8466666666667,8.13364978354978,504090.972222222,249.504532590031,6.99853642445879,467621.289560096,248.430015663375,506000.396825397,261.420454545455,17.1219047619048,2230.07142857143,1476.90740740741,1.25385714285714,530795.075757576,63.3888813084112,36.6111186915888,0.987321986345265,5.74090875,760242.1875
